Other Flag,Trading symbol,Exact title and class of securities outstanding,CUSIP,Par/stated value,Total shares authorized,Authorized Date,Total shares oustanding,Outstanding Date,Number of shares in the Public Float, Public float Date,Total number of shareholders of Record,Shareholders Date,ID,Submission Year,Submission Year File Number,file,Link
False, LBTD,Common,54570R107, $0.00001,," March 31, 2020"," 782,775,000 "," March 31, 2020"," 82,775,000 "," March 31, 2020", 42 ," March 31, 2020",LBTD,2021,1,LBTD_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301494/content
False, LBTD,Common,54570R107, $0.00001,," March 31, 2021"," 782,775,000 "," March 31, 2021"," 82,775,000 "," March 31, 2021", 42 ," March 31, 2021",LBTD,2021,2,LBTD_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300552/content
False, LBTD,Common,54570R107, $0.00001,," March 31, 2022"," 782,775,000 "," March 31, 2022"," 82,775,000 "," March 31, 2022", 42 ," March 31, 2022",LBTD,2022,1,LBTD_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339442/content
False, LBTD,Common,54570R107, $0.00001,," March 31, 2022"," 782,775,000 "," March 31, 2022"," 82,775,000 "," March 31, 2022", 42 ," March 31, 2022",LBTD,2022,2,LBTD_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339435/content
False, LBTD,Common,54570R107, $0.00001,," March 31, 2022"," 782,775,000 "," March 31, 2022"," 82,775,000 "," March 31, 2022", 42 ," March 31, 2022",LBTD,2022,3,LBTD_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/339086/content
False, LBTD,Common,54570R107, $0.00001,," December 31, 2021"," 782,775,000. + "," December 31, 2021"," 82,775,000 "," December 31, 2021", 42 ," December 31, 2021",LBTD,2022,4,LBTD_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/337291/content
False, LEAS,Common,86270P1063, .0001,, 03/07/2016," 756,861,360 ", 12/31/2019," 639,278,736 ", 12/31/2019, 38 = , 12/31/2019,LEAS,2020,1,LEAS_2020_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/252195/content
False, LGBS,Common,52467N205, $0.001,,," 1,993,255,000 ",," 1,928,255,000 ",, 68 ,,LGBS,2021,1,LGBS_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311388/content
False, LGBS,Common,52467N205, $0.001,,," 1,993,255,000 ",," 1,928,255,000 ",, 68 ,,LGBS,2021,2,LGBS_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311379/content
False, LGBS,Common,52467N205, $0.001,,," 2,328,255,000 ",," 2,078,255,000 ",, 53 ,,LGBS,2022,1,LGBS_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/319560/content
False, LOTE,CommonandPreferred,None, $0.001,, 6/30/21," 172,820,801 ", 6/30/21," 48,206 ", 6/30/21, 216 , 6/30/21,LOTE,2021,1,LOTE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305632/content
False, LOTE,CommonandPreferred,None, $0.001,, 12/31/20," 178,502,619 ", 12/31/20," 48,206 ", 12/31/20, 216 , 12/31/20,LOTE,2021,6,LOTE_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304259/content
False, LOTE,CommonandPreferred,None, $0.001,, 12/31/19," 178,502,619 ", 12/31/19," 48,206 ", 12/31/19, 216 , 12/31/19,LOTE,2021,12,LOTE_2021_Annual_12.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304232/content
False, LOTE,CommonandPreferred,54567W200, $0.001,, 6/30/21," 172,820,801 ", 6/30/21," 48,206 ", 6/30/21, 216 , 6/30/21,LOTE,2021,13,LOTE_2021_Annual_13.txt,https://www.otcmarkets.com/otcapi/company/financial-report/290636/content
False, LOTE,CommonandPreferred,54567W200, $0.001,, 12/31/20," 178,502,619 ", 12/31/20," 48,206 ", 12/31/20, 216 , 12/31/20,LOTE,2021,14,LOTE_2021_Annual_14.txt,https://www.otcmarkets.com/otcapi/company/financial-report/290060/content
False, LOTE,CommonandPreferred,54567W200, $0.001,, 12/31/19," 178,502,619 ", 12/31/219," 48,206 ", 12/31/19, 216 , 12/31/19,LOTE,2021,15,LOTE_2021_Annual_15.txt,https://www.otcmarkets.com/otcapi/company/financial-report/290059/content
False, LOTE,CommonandPreferred,None, $0.001,, 12/31/21," 172,820,801 ", 12/31/21," 48,206 ", 12/31/21, 216 , 12/31/21,LOTE,2022,1,LOTE_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/333300/content
False, LOTE,CommonandPreferred,None, $0.001,, 12/31/21," 172,820,801 ", 12/31/21," 48,206 ", 12/31/21, 216 , 12/31/21,LOTE,2022,2,LOTE_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326273/content
False, LTHO,CommonStock,524707108, $0.0001,, 6/30/2021 and 12/31/2020," 72,703,160 ", 6/30/2021 and 12/31/2020," 471,003 ", 6/30/2021 and 12/31/2020, we , 6/30/2021,LTHO,2021,2,LTHO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300211/content
False, LVYN,CommonStock,55078R101, $0.001,," April 30, 2021"," 6,910,000 "," April 30, 2021"," 26,000 _"," April 30, 2021", 26 _—_—s," April 30, 2021",LVYN,2021,1,LVYN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302049/content
False, LVYN,CommonStock,55078R101, $0.001,," April 30, 2020"," 6,910,000 "," April 30, 2020"," 26,000 "," April 30, 2020", 26 __—," April 30, 2020",LVYN,2021,2,LVYN_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302048/content
False, LVYN,CommonStock,55078R101, $0.001,," April 30, 2021"," 6,910,000 "," April 30, 2021"," 26,000 _"," April 30, 2021", 26 _—_—s," April 30, 2021",LVYN,2021,5,LVYN_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300978/content
False, LVYN,CommonStock,55078R101, $0.001,," April 30, 2020"," 6,910,000 "," April 30, 2020"," 26,000 "," April 30, 2020", 26 __—," April 30, 2020",LVYN,2021,6,LVYN_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/300976/content
False, LVYN,CommonStock,55078R101, $0.001,," April 30, 2022"," 34,550,000 "," April 30, 2022"," 26,000 "," April 30, 2022", 26 ," April 30, 2022",LVYN,2022,1,LVYN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/340408/content
False, LWLW,CommonStock,543356109, $0.0001,," December 31, 2021"," 65,127,061 "," December 31, 2021"," 60,114 "," December 31, 2021", 175 ," December 31, 2021",LWLW,2022,1,LWLW_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323292/content
False, LWLW,CommonStock,543356109, $0.0001,," December 31, 2020"," 127,061 "," December 31, 2020"," 60,114 "," December 31, 2020", 175 ," December 31, 2020",LWLW,2022,2,LWLW_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323291/content
False, MBCI,CommonStock,554094102, $.0001,,," 781,085,980 ",," 66,105,698 ",, 23 ,,MBCI,2021,1,MBCI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304292/content
False, MCAP,CommonStockofMangoCapitalInc,562694109, $0.001,," December 31, 2020"," 124,192,957 "," December 31, 2020"," 1,809,475 _"," December 31, 2020", 273 ," December 31, 2020",MCAP,2021,3,MCAP_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307462/content
False, MCAP,CommonStockofMangoCapitalInc,562694109, $0.001,," December 31, 2020"," 124,192,957 "," December 31, 2020"," 1,809,475 _"," December 31, 2020", 273 ," December 31, 2020",MCAP,2021,4,MCAP_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305979/content
False, MCAP,CommonStockofMCAP,562694208, $0.001,," December 31, 2021"," 23,239,938 "," December 31, 2021"," 639,938 "," December 31, 2021", 564 ," December 31, 2021",MCAP,2022,1,MCAP_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/320390/content
False, MCHA,CommonStock,57667H106, $0.0001,," December 31, 2020"," 50,505,753 "," December 31, 2020"," 5,617,182 "," December 31, 2020", 389 ," December 31, 2020",MCHA,2021,1,MCHA_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307410/content
False, MCHA,CommonStock,57667H106, $0.0001,," December 31, 2019"," 50,505,753 "," December 31, 2019"," 5,617,182 "," December 31, 2019", 389 ," December 31, 2019",MCHA,2021,2,MCHA_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/307409/content
False, MDCE,CommonStock,584507305, 0.00001,, 12/31/2020," 2,959,575,220 ", 12/31/2020," 959,574,825 ", 12/31/2020, 129 , 12/31/2020,MDCE,2021,1,MDCE_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294228/content
False, MDCE,CommonStock,584507305, 0.00001,, 12/31/2019," 2,959,575,220 ", 12/31/2019," 959,574,825 ", 12/31/2019, 129 , 12/31/2019,MDCE,2021,2,MDCE_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294227/content
False,,,,,, 12/31/2021,, 12/31/2021,, 12/31/2021,, 12/31/2021,MDCE,2022,2,MDCE_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/323683/content
False, MDCE,CommonStock,584507305, 0.00001,," December 31, 2022"," 3,209,575,220 "," December 31, 2022",," December 31, 2022", 119 ," December 31, 2022",MDCE,2023,1,MDCE_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361244/content
False, MDMN,CommonStock,58489M109, $0.001,,," 2,882,282,073 ",," 2,739,236,129 ",," 3,814 ",,MDMN,2021,4,MDMN_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301676/content
False, MDMN,CommonStock,58489M109, $0.001,,," 2,882,282,073 ",," 2,739,236,129 ",," 3,809 ",,MDMN,2021,5,MDMN_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301675/content
False, MDMN,CommonStock,58489M109, $0.001,,," 2,882,282,073 ",," 2,741,338,909 ",," 3,817 shareholders of-record ",,MDMN,2022,5,MDMN_2022_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325323/content
False, MHYR,COMMONSTOCK,564604106, $0.0001,,," 40,250,000 ",," 4,411,684 ",, 141 ,,MHYR,2021,1,MHYR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306942/content
False, MHYR,COMMONSTOCK,564604106, $0.0001,,," 40,250,000 ",," 4,411,684 ",, 141 ,,MHYR,2021,2,MHYR_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/306941/content
False, MLCG,Common,55314D304, $0.00001,, 09/22/2009," 61,280,896 ", 09/24/2021," 23,000,000 ", 09/24/2021, 325 , 09/24/2021,MLCG,2021,1,MLCG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304526/content
False, MLCG,Common,55314D304, $0.00001,, 09/22/2009," 61,280,896 ", 09/24/2021," 23,000,000 ", 09/24/2021, 325 , 09/24/2021,MLCG,2021,3,MLCG_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304524/content
False, MLCG,CommonStock,55314D304, $0.00001,, 12-31-2021," 151,275,872  ", 12-31-2021,,,,,MLCG,2022,1,MLCG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348168/content
False, MLCG,CommonStock,55314D304, $0.00001,, 12-31-2021," 151,275,872  ", 12-31-2021,,,,,MLCG,2022,2,MLCG_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348166/content
False, MNDP,CommonStock,626137301, 0.001,, 01/31/2021," 1,428.775,972 ", 01/31/2021," 1,428,775,972 ", 01/31/2021, 183 , 01/31/2021,MNDP,2021,2,MNDP_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301381/content
False, MNDP,CommonStock,626137301, 0.001,, 01/31/2020," 1,428,.775,972 ", 01/31/2020," 1,428,775,972 ", 01/31/2020, 183 , 01/31/2020,MNDP,2021,3,MNDP_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301380/content
False, MNDP,CommonStock,626137301, 0.001,, 01/31/2022," 1,428,775,972 ", 01/31/2022," 1,428,775,972 ", 01/31/2022, 183 , 01/31/2022,MNDP,2022,1,MNDP_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324170/content
False,,,,,,,,,,,,,MNDP,2023,1,MNDP_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361515/content
False, MOCI,CommonStock,60754P106, $0.0001,, 12/31/2020," 34,748,005 ", 12/31/2020," 3,660,862 ", 12/31/2020, 233 , 12/31/2020,MOCI,2021,1,MOCI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302395/content
False, MOCI,CommonStock,60754P106, $0.0001,, 12/31/2021," 314,448,005 ", 12/31/2021," 3,660,862 ", 12/31/2021, 233 , 12/31/2021,MOCI,2022,1,MOCI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326766/content
False, MRDH,CommonStock,589636208, 0.001,, 6/25/2021," 59,579,150 ", 6/25/2021, 5297322 , 6/25/2021, 132 , 6/25/2021,MRDH,2021,1,MRDH_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/305058/content
False, MRDH,CommonStock,589636208, 0.001,, 12/31/2021," 59,579,150 ", 12/31/2021," 5,297,322 ", 12/31/2021, 132 , 12/31/2021,MRDH,2022,1,MRDH_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325858/content
False, MRES,COMMONSTOCKCLASSA,45781A107, $0.001,, 03/31/2021," 915,789,038 ", 03/31/2021," 515,238,033 ", 03/31/2021, 516 , 03/31/2021,MRES,2021,1,MRES_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295744/content
False, MRES,COMMONSTOCKCLASSA,45781A107, $0.001,, 03/31/2020," 915,789,038 ", 03/31/2020," 515,238,033 ", 03/31/2020, 16 , 03/31/2020,MRES,2021,2,MRES_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295740/content
False, MRES,COMMONSTOCKCLASSA,45781A107, $0.0001,, 03/31/2022," 915,789,038 ", 03/31/2022," 89,362,967 ", 03/31/2022, 516 , 03/31/2022,MRES,2022,2,MRES_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/340943/content
False, MRES,COMMONSTOCKCLASSA,45781A107, $0.0001,, 03/31/2022," 915,789,038 ", 03/31/2022," 89,362,967 ", 03/31/2022, 516 , 03/31/2022,MRES,2022,3,MRES_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/338383/content
False, MSEZ,,," 0,0000001",, 12/31/2021," 5,278,082 ", 12/31/2021," 1,190,439 ", 12/31/2021,, 12/31/2021,MSEZ,2022,1,MSEZ_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/350222/content
False, MSEZ,,," 0,0000001",, 12/31/2020," 5,278,082 ", 12/31/2020," 1,190,439 ", 12/31/2020,, 12/31/2020,MSEZ,2022,3,MSEZ_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/350220/content
False, MSEZ,405278082,_," 0,00",, 12/31/2022," 405,278,082 ", 12/31/2022,, 12/31/2022, N/A ,,MSEZ,2023,1,MSEZ_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359375/content
False, MSEZ,405278082,a," 0,00",, 12/31/2022," 405,278,082 ", 12/31/2022,, 12/31/2022, N/A ,,MSEZ,2023,3,MSEZ_2023_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/359168/content
False, MTEl,CommonStock,624011102, 0.001,, 12/31/2020," 89,770,365 ", 12/31/2020," 24,666,581 ", 12/31/2020, 668 , 12/31/2020,MTEI,2021,2,MTEI_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302950/content
False, MTEl,CommonStock,624011102, 0.001,, 12/31/2019," 89,770,365 ", 12/31/2019," 24,666,581 ", 12/31/2019, 668 , 12/31/2019,MTEI,2021,3,MTEI_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302949/content
False, MTEl,CommonStock,624011102, 0.001,, 12/31/2021," 89,770,365 ", 12/31/2021," 24,666,581 ", 12/31/2021, 668 , 12/31/2021,MTEI,2022,1,MTEI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324192/content
False, MTRT,Common,591052105, $0.01,," June 30, 2020"," 13,095,802 "," June 30, 2020"," 7,335,000 "," June 30, 2020", 514 ," June 30, 2020",MTRT,2021,1,MTRT_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295539/content
False, MTRT,Common,591052105, $0.01,," June 30, 2021"," 14,670,802 "," June 30, 2021"," 7,335,000 "," June 30, 2021", 514 ," June 30, 2021",MTRT,2021,2,MTRT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295538/content
False, MTRT,CommonStocks,591052105, $0.01,," June 30, 2022"," 82,512,793 "," June 30, 2022"," 5,950,703 "," June 30, 2022", 523 ," June 30, 2022",MTRT,2022,1,MTRT_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/348607/content
False, MTRT,CommonStocks,591052105, $0.01,," June 30, 2022"," 82,512,793 "," June 30, 2022"," 5,950,703 "," June 30, 2022", 523 ," June 30, 2022",MTRT,2022,2,MTRT_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/347656/content
False, MWWC,Common,57061T300, .00001,, 04/02/2013," 2,/78,905,549 ", 12/31/2020," 1,451,759, ", 12/31/2020, 49 , 12/31/2020,MWWC,2021,1,MWWC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302196/content
False, MWWC,Common,57061T300, .00001,, 04/02/2013," 2,778,905,549 ", 12/31/2019," 1,451,759, ", 12/31/2019, 49 , 12/31/2019,MWWC,2021,2,MWWC_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302195/content
False, MYSN,Commonstockpar0001,628635104, $.00001,,," 69,778 ",," 1,165 ",, 651 ,,MYSN,2021,1,MYSN_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/315093/content
False, MYSN,Commonstockpar0001,628635104, $.00001,,," 69,778 ",," 1,165 ",, 651 ,,MYSN,2021,3,MYSN_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303111/content
False, MYSN,Commonstockpar0001,628635104, $.00001,,," 69,778 ",," 1,165 ",, 651 ,,MYSN,2021,4,MYSN_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302777/content
False, MYSN,Commonstock,628635104, $.00001,,," 69,778 ",,,,,,MYSN,2022,1,MYSN_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/316779/content
False, NDTP,CommonStock,63948Q105, $0.0001,, 8/17/2021," 117,876,899  ", 8/17/2021," 292,164 ", 8/17/2021, 63 , 8/17/2021,NDTP,2021,1,NDTP_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/304645/content
False, NDTP,CommonStock,63948Q105, $0.0001,," December 31, 2021"," 117,876,899 "," December 31, 2021"," 292,164 "," December 31, 2021", 63 ," December 31, 2021",NDTP,2022,2,NDTP_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/332458/content
False, NDTP,CommonStock,63948Q105, $0.0001,," December 31, 2021"," 117,876,899 "," December 31, 2021"," 292,164 "," December 31, 2021", 63 ," December 31, 2021",NDTP,2022,3,NDTP_2022_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/331182/content
False, NDTP,CommonStock,63948Q105, $0.0001,," December 31, 2021"," 117,876,899  "," December 31, 2021"," 292,164 "," December 31, 2021", 63 ," December 31, 2021",NDTP,2022,4,NDTP_2022_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/329564/content
False, NDTP,CommonStock,63948Q105, $0.0001,," December 31, 2022"," 117,876,899 "," December 31, 2022",," December 31, 2022", 65 ,,NDTP,2023,1,NDTP_2023_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/361999/content
False,,,,,," February 28, 2021",," February 28, 2021",," February 28, 2021",," February 28, 2021",NFEI,2021,1,NFEI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293412/content
False,,,,,," February 28, 2020",," February 28, 2020",," February 28, 2020",," February 28, 2020",NFEI,2021,2,NFEI_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/293411/content
False, NFEI,COMMON,64439S303, 0.001,, 02/28/2022," 74,786,517 ", 02/28/2022," 25,250,225 ", 02/28/2022, 178 , 02/28/2022,NFEI,2022,1,NFEI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/335088/content
False, NGRC,Common,636268203, 0.001,," December 31, 2020"," 154,308,415 "," December 31, 2020",," December 31, 2020",," December 31, 2020",NGRC,2021,1,NGRC_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/303208/content
False, NGRC,Common,636268203, 0.001,," December 31, 2021"," 154,308,415 "," December 31, 2021",," December 31, 2021",," December 31, 2021",NGRC,2022,1,NGRC_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325742/content
False, NHLG,CommonStock,63633Y108, 0.001,, 12/31/2020," 25,275,000 ", 12/31/2020," 25,275,000 ", 12/31/2020, 12 , 12/31/2020,NHLG,2021,1,NHLG_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302152/content
False, NHLG,CommonStock,63633Y108, 0.001,, 12/31/2019," 25,275,000 ", 12/31/2019," 25,275,000 ", 12/31/2019, 12 , 12/31/2019,NHLG,2021,2,NHLG_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302151/content
False, NHLG,CommonStock,63633Y108, 0.001,, 12/31/2021," 25,275,000 ", 12/31/2021," 25,275,000 ", 12/31/2021, 12 , 12/31/2021,NHLG,2022,1,NHLG_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324193/content
False, NILA,COMMONSTOCKCLASSA,65411Y309, $0.001,, 04/30/2021," 338,062,345 ", 04/30/2021," 19,572,908 ", 04/30/2021, 38 , 04/30/2021,NILA,2021,1,NILA_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295749/content
False, NILA,COMMONSTOCKCLASSA,65411Y309, $0.001,, 04/30/2020," 338,062,345 ", 04/30/2020," 19,572,908 ", 04/30/2020, 38 , 04/30/2020,NILA,2021,2,NILA_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/294502/content
False, NILA,COMMONSTOCKCLASSA,65411Y309, $0.001,," April 30, 2022"," 236,062,345  "," April 30, 2022"," 8,599,397 "," April 30, 2022", 41 ," April 30, 2022",NILA,2022,1,NILA_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/346617/content
False,,,,,,,,,,,,,NNRI,2021,1,NNRI_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311323/content
False,,,,,,,,,,,,,NNRI,2021,2,NNRI_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311320/content
False,,,,,,,,,,,,,NNRI,2021,3,NNRI_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/311316/content
False,,,,,,,,,,,,,NNRI,2021,4,NNRI_2021_Annual_4.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301348/content
False,,,,,,,,,,,,,NNRI,2021,5,NNRI_2021_Annual_5.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301345/content
False,,,,,,,,,,,,,NNRI,2021,6,NNRI_2021_Annual_6.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301343/content
False,,,,,,,,,,,,,NNRI,2022,1,NNRI_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/342645/content
False,,,,,,,,,,,,,NNRI,2022,2,NNRI_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/325619/content
False, NOHO,Common,66989U109, 001,," August 31, 2021"," 11,854,766,540 "," August 31, 2021"," 7,397,801,784 "," August 31, 2021", 69 ," August 31, 2021",NOHO,2021,1,NOHO_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/314303/content
False, NOHO,Common,66989U109, 001,," August 31, 2020"," 8,574,145,740 "," August 31, 2020"," 7,397,801,784 "," August 31, 2020", 69 ," August 31, 2020",NOHO,2021,2,NOHO_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295286/content
False, NOHO,Common,66989U109, 001,," August 31, 2019"," 8,574,145,740 "," August 31, 2019"," 7,397,801,784 "," August 31, 2019", 69 ," August 31, 2019",NOHO,2021,3,NOHO_2021_Annual_3.txt,https://www.otcmarkets.com/otcapi/company/financial-report/295280/content
False, NOHO,Common,66989U109, .001,," August 31, 2022"," 16,630,418,855 "," August 31, 2022"," 12,163,090,897 "," August 31, 2022", 96 ," August 31, 2022",NOHO,2022,1,NOHO_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/353242/content
False, NOHO,Common,66989U109, 001,," August 31, 2021"," 10,874,145,740 "," August 31, 2021"," 7,397,801,784 "," August 31, 2021", 69 ," August 31, 2021",NOHO,2022,2,NOHO_2022_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/317203/content
False, NOUV,CommonStock,66979K103, 0.001,, 12/31/2020," 10,278,851,733 ", 12/31/2020," 6,101,314,475 ", 12/31/2020, 217 , 12/31/2020,NOUV,2021,1,NOUV_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301697/content
False, NOUV,CommonStock,66979K103, 0.001,, 12/31/2019," 10,278,851,733 ", 12/31/2019," 6,101,314,475 ", 12/31/2019, 217 , 12/31/2019,NOUV,2021,2,NOUV_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/301696/content
False, NOUV,CommonStock,66979K103, 0.001,, 12/31/2021," 10,278, 851,733 ", 12/31/2021," 6,101,314,475 ", 12/31/2021, 217 , 12/31/2021,NOUV,2022,1,NOUV_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/324194/content
False, NRPR,CommonStock0001parvalue,67072S209, $.0001,,," 105,310,324 as June 30, 2021",," 1,605,922 ",, 87 ,,NRPR,2021,1,NRPR_2021_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302887/content
False, NRPR,CommonStock0001parvalue,67072S209, $.0001,,," 16,546,766 as December 31, 2020",," 1,605,922 ",, 87 ,,NRPR,2021,2,NRPR_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302886/content
False, NRPR,CommonStock0001parvalue,67072S209, $.0001,,," 105,310,324 as December 31, 2021",," 1,605,922 ",, 87 ,,NRPR,2022,1,NRPR_2022_Annual_1.txt,https://www.otcmarkets.com/otcapi/company/financial-report/326299/content
False, NSPT,CommonStock,652477100, 0.001,, 12/31/2020," 9,989,028,018 ", 12/31/2020," 2,230,714,502 ", 12/31/2020, 443 , 12/31/2020,NSPT,2021,2,NSPT_2021_Annual_2.txt,https://www.otcmarkets.com/otcapi/company/financial-report/302363/content
